levelId,Filename,Area_Name,Name,Pos,Rotate,Type,Destination,EntityID,FixedMonsterID
,pvp_test4,,MHSpawnPoint_Fly,"743.72217,404.35495,88.245552","1,0,0,0",MHMonsterSpawnPoint,,34,0
,pvp_test4,,MHSpawnPoint6,"747.42847,412.18741,72.532066","0.29237172,0,0,0.95630479",MHMonsterSpawnPoint,,36,0
,pvp_test4,,MHSpawnPoint7,"738.6344,399.80035,72.532066","0.95630473,-0,0,-0.29237175",MHMonsterSpawnPoint,,40,0
,pvp_test4,,MHSpawnPoint5,"752.64459,404.18033,72.532066","0.83867055,0,0,0.54463905",MHMonsterSpawnPoint,,44,0
,pvp_test4,,MHSpawnPoint4,"750.06299,392.99677,72.532066","0.94832367,0,0,-0.31730464",MHMonsterSpawnPoint,,15,0
,pvp_test4,,MHSpawnPoint3,"758.51141,397.08679,72.532066","0.99357188,0,0,0.11320321",MHMonsterSpawnPoint,,21,0
,pvp_test4,,MHSpawnPoint2,"722.63635,403.26825,71.273331","1,0,0,0",MHMonsterSpawnPoint,,25,0
,standardlevel,,MHSpawnPoint6,"1154.827,954.46741,20.055073","1,0,0,0",MHMonsterSpawnPoint,,15,50120
,standardlevel,,MHSpawnPoint10,"1057.2559,1047.5747,20","1,0,0,0",MHMonsterSpawnPoint,,13,50170
,standardlevel,,MHSpawnPoint7,"1055.9861,1074.4928,20","1,0,0,0",MHMonsterSpawnPoint,,11,50050
,standardlevel,,MHSpawnPoint11,"1057.577,1039.7094,20","1,0,0,0",MHMonsterSpawnPoint,,9,50180
,standardlevel,,MHSpawnPoint5,"1148.8812,917.59979,20.055073","1,0,0,0",MHMonsterSpawnPoint,,12,60010
,standardlevel,,MHSpawnPoint9,"1056.5796,1056.0132,20","1,0,0,0",MHMonsterSpawnPoint,,17,50150
,standardlevel,,MHSpawnPoint8,"1056.6475,1065.3173,20","1,0,0,0",MHMonsterSpawnPoint,,20,50020
,test_level_1,,MHSpawnPoint4,"272.99997,375.99997,86.999992","1,0,0,0",MHMonsterSpawnPoint,,20,60030
,test_level_1,,MHSpawnPoint5,"263,370,87","1,0,0,0",MHMonsterSpawnPoint,,19,60071
196789;,test_level_1,,MHSpawnPoint2,"391.99997,371.99997,86.999992","1,0,0,0",MHMonsterSpawnPoint,,11,50040
196789;,test_level_1,,MHSpawnPoint3,"394.99997,354.99997,86.999992","1,0,0,0",MHMonsterSpawnPoint,,26,60210
196789;,test_level_1,,MHSpawnPoint1,"390,354.5,87","1,0,0,0",MHMonsterSpawnPoint,,24,60260
180101;,village_01,Milard Village,NPC_SpawnPoint_30012,"637.82544,677.64783,140.25","0.84339142,0,0,-0.53729963",MHMonsterSpawnPoint,,195,30012
180101;,village_01,Milard Village,NPC_SpawnPoint_39002,"657.22284,722.28821,143.6244","0.96592575,0,0,-0.25881925",MHMonsterSpawnPoint,,194,39002
180101;,village_01,Milard Village,NPC_SpawnPoint_30011,"678.98663,745.35376,144.97108","0.5,0,0,0.86602539",MHMonsterSpawnPoint,,193,30011
180101;,village_01,Milard Village,NPC_SpawnPoint_39910_17,"666.27026,749.73346,145.56958","0.50000006,0,0,-0.86602533",MHMonsterSpawnPoint,,192,39910
180101;,village_01,Milard Village,NPC_SpawnPoint_30021,"636.71509,752.40155,145.21863","0.92373884,-0.0013692977,0.017398605,-0.38262516",MHMonsterSpawnPoint,,191,30021
180101;,village_01,Milard Village,NPC_SpawnPoint_39910,"667.88263,757.46161,145.66396","0.89100653,0,0,-0.45399046",MHMonsterSpawnPoint,,190,39910
180101;,village_01,Milard Village,NPC_30131,"684.56287,705.41687,141.69536","0.71933997,0,0,0.69465816",MHMonsterSpawnPoint,,189,30131
180101;,village_01,Milard Village,NPC_32002,"684.38959,699.96783,141.56699","0.83388597,0,0,0.55193675",MHMonsterSpawnPoint,,188,32002
180101;,village_01,Milard Village,NPC_SpawnPoint_30026,"665.90601,702.83221,141.5024","0.74314463,0,0,-0.6691308",MHMonsterSpawnPoint,,187,30026
180101;,village_01,Milard Village,NPC_SpawnPoint_30025,"676.48737,748.86566,145.47083","0.24192199,0,0,0.97029567",MHMonsterSpawnPoint,,186,30025
180101;,village_01,Milard Village,NPC_SpawnPoint_32011,"645.05396,722.87225,144.90225","0.85264015,0,0,-0.52249855",MHMonsterSpawnPoint,,185,32011
180101;,village_01,Milard Village,NPC_SpawnPoint_30010,"685.87512,720.61609,141.5","0.74895579,0,0,0.66261995",MHMonsterSpawnPoint,,184,30010
180101;,village_01,Milard Village,NPC_SpawnPoint_30014,"672.19489,675.35278,135.125","0.96126169,0,0,-0.27563736",MHMonsterSpawnPoint,,183,30014
180101;,village_01,Milard Village,NPC_SpawnPoint_39914,"670.4082,667.41425,135","0.96126169,0,0,-0.27563748",MHMonsterSpawnPoint,,170,32041
180101;,village_01,Milard Village,NPC_SpawnPoint_30005,"649.11975,719.22089,144.88945","0.99904823,0,0,-0.043619383",MHMonsterSpawnPoint,,171,30005
180101;,village_01,Milard Village,NPC_SpawnPoint_39918,"685.5899,679.47784,136.04572","1,0,0,-1.3268087e-007",MHMonsterSpawnPoint,,172,32059
180101;,village_01,Milard Village,NPC_SpawnPoint_33341,"637.62164,684.75336,140.25122","-0.30901656,0,0,0.95105666",MHMonsterSpawnPoint,,173,33341
180101;,village_01,Milard Village,NPC_SpawnPoint_30020,"662.83295,739.87091,143.72778","0.2588191,0,0,0.96592581",MHMonsterSpawnPoint,,174,30020
180101;,village_01,Milard Village,NPC_SpawnPoint_39910_16,"667.36475,751.01538,145.46718","-0.30901706,0,0,0.95105648",MHMonsterSpawnPoint,,175,39910
180101;,village_01,Milard Village,NPC_SpawnPoint_39910_5,"668.79803,746.6297,145.5","0.99619472,0,0,0.087155826",MHMonsterSpawnPoint,,176,39910
180101;,village_01,Milard Village,NPC_SpawnPoint_39910_7,"671.45905,748.28314,145.5","0.95371693,0,0,0.30070585",MHMonsterSpawnPoint,,177,39910
180101;,village_01,Milard Village,NPC_SpawnPoint_39910_4,"667.23224,746.80237,145.55597","0.9636305,0,0,-0.26723832",MHMonsterSpawnPoint,,178,39910
180101;,village_01,Milard Village,NPC_SpawnPoint_39916,"647.0224,718.48285,145.88156","0.93969262,0,0,-0.34202015",MHMonsterSpawnPoint,,179,30143
180101;,village_01,Milard Village,NPC_SpawnPoint_39921,"663.1452,707.28229,141.71764","0.83388591,0,0,-0.55193681",MHMonsterSpawnPoint,,180,33324
180101;,village_01,Milard Village,NPC_SpawnPoint_39003,"663.3429,757.56061,144.93248","-0.34202018,0,0,0.93969262",MHMonsterSpawnPoint,,181,39003
180101;,village_01,Milard Village,NPC_33350,"673.7262,725.00195,141.85817","0.19936746,0,0,0.9799248",MHMonsterSpawnPoint,,182,33350
180101;,village_01,Milard Village,NPC_SpawnPoint_30003,"710.3158,753.90082,140.75","0.30070564,0,0,0.95371699",MHMonsterSpawnPoint,,218,30003
180101;,village_01,Milard Village,pet_hire_on_MHSpawnPoint,"405.05493,920.51996,154.6407","1,0,0,0",MHMonsterSpawnPoint,,210,0
180101;,village_01,Milard Village,NPC_30029,"651.94269,730.92078,143.88345","0.79335326,0,0,-0.60876155",MHMonsterSpawnPoint,,219,30029
180101;,village_01,Milard Village,NPC_SpawnPoint_33325,"664.2218,705.01941,141.62115","0.84339154,0,0,-0.53729951",MHMonsterSpawnPoint,,220,33325
180101;,village_01,Milard Village,NPC_33349,"682.01263,683.47546,137.43286","-0.42261818,0,0,0.90630782",MHMonsterSpawnPoint,,221,33349
180101;,village_01,Milard Village,NPC_SpawnPoint_30022,"683.82758,711.67999,141.59756","0.72537446,0,0,0.68835449",MHMonsterSpawnPoint,,222,30022
180101;,village_01,Milard Village,WalkNPC_SpawnPoint_39918,"622.95667,713.64697,140.70587","0.052335739,0,0,0.99862957",MHMonsterSpawnPoint,,223,39918
180101;,village_01,Milard Village,NPC_SpawnPoint_39902,"655.75659,720.06464,143.72778","0.97992468,0,0,-0.19936815",MHMonsterSpawnPoint,,224,39902
180101;,village_01,Milard Village,NPC_SpawnPoint_30002,"722.52545,731.98901,147.34735","0.97236991,0,0,0.23344547",MHMonsterSpawnPoint,,225,30002
180101;,village_01,Milard Village,NPC_SpawnPoint_39910_14,"669.521,752.77673,145.46718","-0.29237178,0,0,0.95630473",MHMonsterSpawnPoint,,226,39910
180101;,village_01,Milard Village,NPC_SpawnPoint_39910_8,"672.73871,749.29779,145.5","0.95371693,0,0,0.30070585",MHMonsterSpawnPoint,,227,39910
180101;,village_01,Milard Village,NPC_SpawnPoint_39919,"645.00543,686.56708,140.62317","-0.27563724,0,0,0.96126175",MHMonsterSpawnPoint,,228,30145
180101;,village_01,Milard Village,NPC_SpawnPoint_30016,"693.28308,681.25507,135.0845","0.28401536,0,0,0.95881969",MHMonsterSpawnPoint,,229,30016
180101;,village_01,Milard Village,NPC_SpawnPoint_30019,"672.34155,677.70447,135.125","-0.27563724,0,0,0.96126175",MHMonsterSpawnPoint,,230,30019
180101;,village_01,Milard Village,NPC_SpawnPoint_30001,"684.51331,702.50287,141.51706","0.61566144,0,0,0.78801078",MHMonsterSpawnPoint,,231,30001
180101;,village_01,Milard Village,NPC_SpawnPoint_39910_18,"666.20154,748.11932,145.46718","0.79863554,0,0,-0.60181499",MHMonsterSpawnPoint,,232,39910
180101;,village_01,Milard Village,NPC_SpawnPoint_39920,"678.08728,725.29547,141.5","-0.22495067,0,0,0.97437018",MHMonsterSpawnPoint,,233,30035
180101;,village_01,Milard Village,NPC_SpawnPoint_39911,"646.20111,687.16034,140.62317","-0.15643442,0,0,0.9876883",MHMonsterSpawnPoint,,250,32028
180101;,village_01,Milard Village,NPC_SpawnPoint_30007,"665.23438,756.17017,144.97108","-0.3665013,0,0,0.93041754",MHMonsterSpawnPoint,,249,30007
180101;,village_01,Milard Village,NPC_SpawnPoint_39910_2,"668.79871,756.37006,145.50122","0.89100653,0,0,-0.45399046",MHMonsterSpawnPoint,,248,39910
180101;,village_01,Milard Village,NPC_SpawnPoint_39910_3,"669.7345,755.19983,145.46718","0.89100653,0,0,-0.45399046",MHMonsterSpawnPoint,,247,39910
180101;,village_01,Milard Village,RedYellow_Event,"660.39697,711.18762,142.04243","0.71933967,0,0,-0.69465846",MHMonsterSpawnPoint,,216,32042
180101;,village_01,Milard Village,NPC_SpawnPoint_39910_15,"668.43085,751.90826,145.46718","-0.27563742,0,0,0.96126169",MHMonsterSpawnPoint,,246,39910
180101;,village_01,Milard Village,NPC_SpawnPoint_39006,"660.6449,716.99237,142.18378","0.69465834,0,0,-0.71933985",MHMonsterSpawnPoint,,245,39006
180101;,village_01,Milard Village,NPC_SpawnPoint_30147,"647.77429,679.99017,140.25","0.95371699,0,0,0.3007057",MHMonsterSpawnPoint,,244,30147
180101;,village_01,Milard Village,NPC_39914,"674.42023,744.87189,144.97108","1,0,0,0",MHMonsterSpawnPoint,,243,39914
180101;,village_01,Milard Village,NPC_SpawnPoint_39910_6,"670.35339,747.42334,145.5","0.95371693,0,0,0.30070585",MHMonsterSpawnPoint,,242,39910
180101;,village_01,Milard Village,NPC_SpawnPoint_30008,"662.51117,754.2663,144.97108","-0.25038007,0,0,0.96814764",MHMonsterSpawnPoint,,241,30008
180101;,village_01,Milard Village,NPC_SpawnPoint_30009,"645.58307,720.65387,145.13275","0.89879405,0,0,-0.43837109",MHMonsterSpawnPoint,,240,30009
180101;,village_01,Milard Village,NPC_SpawnPoint_30006,"613.03711,764.85577,149.80536","-0.043619346,0,0,0.99904823",MHMonsterSpawnPoint,,239,30006
180101;,village_01,Milard Village,NPC_SpawnPoint_30023,"674.06665,696.00977,141.55267","0.99756402,0,0,-0.06975656",MHMonsterSpawnPoint,,238,30023
180101;,village_01,Milard Village,NPC_SpawnPoint_32075,"686.85754,726.61865,141.5","0.78801048,0,0,0.61566186",MHMonsterSpawnPoint,,237,32075
180101;,village_01,Milard Village,NPC_SpawnPoint_30018,"666.59766,716.4295,141.5","0.57357645,0,0,-0.81915206",MHMonsterSpawnPoint,,236,30018
180201;,village_02,Mezeporta,Npc_SpawnPoint_39002_2,"245.72127,588.24194,260.94617","0.68835449,0,0,-0.7253744",MHMonsterSpawnPoint,,639,39002
180201;,village_02,Mezeporta,Npc_SpawnPoint_33333,"1113.0385,1319.0844,35.5937","0.21643965,0,0,-0.97629601",MHMonsterSpawnPoint,,637,33333
180201;,village_02,Mezeporta,Npc_SpawnPoint_39922,"1323.0975,1194.5717,21.045895","0.97992474,0,0,-0.19936782",MHMonsterSpawnPoint,,636,30125
180201;,village_02,Mezeporta,Npc_SpawnPoint_39934,"263.25708,579.18359,261.44012","0.8191523,0,0,0.57357609",MHMonsterSpawnPoint,,635,30175
180201;,village_02,Mezeporta,Npc_SpawnPoint_32074,"1288.3657,1170.2251,24.61401","0.99904823,0,0,-0.043619566",MHMonsterSpawnPoint,,634,32074
180201;,village_02,Mezeporta,Npc_SpawnPoint_39938,"1335.3016,1241.6294,17.12851","0.68835443,0,0,0.72537446",MHMonsterSpawnPoint,,633,30118
180201;,village_02,Mezeporta,Npc_SpawnPoint_39002,"1265.2413,1255.1403,23.291039","0.43837127,0,0,0.898794",MHMonsterSpawnPoint,,632,39002
180201;,village_02,Mezeporta,Npc_SpawnPoint_30117,"1164.2312,1227.955,33.527134","-0.47715884,0,0,0.87881708",MHMonsterSpawnPoint,,711,30117
180201;,village_02,Mezeporta,Npc_SpawnPoint_39936,"249.72078,604.49548,261.44012","0.50753778,0,0,-0.86162955",MHMonsterSpawnPoint,,710,30172
180201;,village_02,Mezeporta,catfoodseat45,"1333.9709,1208.285,22.431915","0.66261995,0,0,0.74895585",MHMonsterSpawnPoint,,678,39910
180201;,village_02,Mezeporta,Npc_SpawnPoint_32023,"1166.1219,1172.0762,33.640961","0.91706008,0,0,-0.39874911",MHMonsterSpawnPoint,,709,32023
180201;,village_02,Mezeporta,catfoodseat39,"1332.5948,1195.1722,22.431915","0.74314487,0,0,-0.66913056",MHMonsterSpawnPoint,,692,39910
180201;,village_02,Mezeporta,catfoodseat48,"1330.8453,1207.8402,22.431915","0.73727733,0,0,-0.67559022",MHMonsterSpawnPoint,,693,39910
180201;,village_02,Mezeporta,Npc_SpawnPoint_32083,"286.37384,573.24438,261.95389","0.90996152,0,0,0.41469264",MHMonsterSpawnPoint,,708,32083
180201;,village_02,Mezeporta,Npc_SpawnPoint_33330,"1136.4263,1330.5992,35.5937","0.21643965,0,0,-0.97629601",MHMonsterSpawnPoint,,707,33330
180201;,village_02,Mezeporta,Npc_SpawnPoint_30141,"1300.942,1206.6272,21.739799","0.58070302,0,0,-0.81411552",MHMonsterSpawnPoint,,706,30141
180201;,village_02,Mezeporta,MHSpawnPoint4,"1268.9065,1090.9336,33.034153","1,0,0,0",MHMonsterSpawnPoint,,655,39915
180201;,village_02,Mezeporta,Npc_SpawnPoint_30102,"1284.2982,1197.9874,23.765627","0.93358046,0,0,0.35836786",MHMonsterSpawnPoint,,705,30102
180201;,village_02,Mezeporta,catfoodseat46,"1331.3805,1204.403,22.43195","0.73727733,0,0,-0.67559022",MHMonsterSpawnPoint,,638,39910
180201;,village_02,Mezeporta,Npc_SpawnPoint_33315,"1157.188,1290.1493,35.593655","0.97629601,0,0,0.21643963",MHMonsterSpawnPoint,,703,33315
180201;,village_02,Mezeporta,Npc_SpawnPoint_39941,"1313.2825,1210.5735,21.739799","0.57357633,0,0,0.81915212",MHMonsterSpawnPoint,,702,30113
180201;,village_02,Mezeporta,Npc_SpawnPoint_30107,"1271.5093,1206.5424,23.290178","0.96126169,0,0,-0.27563739",MHMonsterSpawnPoint,,701,30107
180201;,village_02,Mezeporta,Npc_SpawnPoint_34034,"1263.4169,1181.7432,24.611698","0.98901588,0,0,-0.14780928",MHMonsterSpawnPoint,,700,34034
180201;,village_02,Mezeporta,catfoodseat32,"1307.9756,1203.4642,22.494579","-0.12186964,0,0,0.99254614",MHMonsterSpawnPoint,,640,39910
180201;,village_02,Mezeporta,MHSpawnPoint2_walkNPC,"1308.5372,1183.1736,24.608187","0.78801078,0,0,-0.6156615",MHMonsterSpawnPoint,,654,39905
180201;,village_02,Mezeporta,Npc_SpawnPoint_33347,"1247.1794,1273.4467,23.536884","-0.25881904,0,0,0.96592581",MHMonsterSpawnPoint,,699,33347
180201;,village_02,Mezeporta,Npc_SpawnPoint_33325,"1259.0137,1261.3037,23.446316","0.73727745,0,0,0.6755901",MHMonsterSpawnPoint,,698,33325
180201;,village_02,Mezeporta,catfoodseat30,"1307.5621,1209.698,22.494579","-0.13052632,0,0,0.99144483",MHMonsterSpawnPoint,,641,39910
180201;,village_02,Mezeporta,Npc_SpawnPoint_39902_2,"245.02234,586.71124,260.94617","0.79335332,0,0,-0.60876143",MHMonsterSpawnPoint,,697,39902
180201;,village_02,Mezeporta,catfoodseat31,"1309.556,1204.0269,22.494579","-0.12186964,0,0,0.99254614",MHMonsterSpawnPoint,,642,39910
180201;,village_02,Mezeporta,Npc_SpawnPoint_32022,"1157.2765,1189.1279,33.783241","0.7547096,0,0,-0.65605903",MHMonsterSpawnPoint,,696,32022
180201;,village_02,Mezeporta,Npc_SpawnPoint_34033,"1236.5812,1156.9806,26.171988","0.35020736,0,0,0.93667221",MHMonsterSpawnPoint,,729,34033
180201;,village_02,Mezeporta,Npc_SpawnPoint_30105,"1301.683,1210.1105,21.906813","0.5075385,0,0,-0.86162913",MHMonsterSpawnPoint,,727,30105
180201;,village_02,Mezeporta,Npc_SpawnPoint_32028,"1335.2278,1058.8969,13.269507","0.10452855,0,0,0.99452186",MHMonsterSpawnPoint,,726,32028
180201;,village_02,Mezeporta,Npc_SpawnPoint_39940,"1206.2517,1220.9999,32.400753","0.46174854,0,0,0.88701087",MHMonsterSpawnPoint,,725,30166
180201;,village_02,Mezeporta,catfoodseat26,"1307.3174,1206.2366,22.494579","0.99254614,0,0,0.12186955",MHMonsterSpawnPoint,,643,39910
180201;,village_02,Mezeporta,Npc_SpawnPoint_32026,"1289.9567,1266.9338,13.730225","0.84339142,0,0,-0.53729957",MHMonsterSpawnPoint,,724,32026
180201;,village_02,Mezeporta,Npc_SpawnPoint_34026,"1259.0311,1183.6522,24.611698","-0.19080885,0,0,0.98162723",MHMonsterSpawnPoint,,723,34026
180201;,village_02,Mezeporta,catfoodseat42,"1335.7278,1195.5624,22.431915","0.68199837,0,0,0.7313537",MHMonsterSpawnPoint,,623,39910
180201;,village_02,Mezeporta,Npc_SpawnPoint_39920,"1285.6804,1273.0453,14.021523","0.98901582,0,0,-0.14780957",MHMonsterSpawnPoint,,722,32032
180201;,village_02,Mezeporta,Npc_SpawnPoint_33317,"1141.6221,1282.2826,35.593655","0.97629601,0,0,0.21643963",MHMonsterSpawnPoint,,721,33317
180201;,village_02,Mezeporta,MHSpawnPoint5_walkNPC,"1225.0521,1316.2017,25.078758","0.71325034,0,0,0.70090938",MHMonsterSpawnPoint,,653,39908
180201;,village_02,Mezeporta,Npc_SpawnPoint_39931,"1213.2688,1193.0471,32.379784","0.51503766,0,0,0.8571676",MHMonsterSpawnPoint,,720,32058
180201;,village_02,Mezeporta,Npc_SpawnPoint_34039,"1260.6038,1159.0908,24.611698","0.25037989,0,0,0.9681477",MHMonsterSpawnPoint,,719,34039
180201;,village_02,Mezeporta,Npc_SpawnPoint_33318,"1133.88,1278.3956,35.593655","0.97629601,0,0,0.21643963",MHMonsterSpawnPoint,,717,33318
180201;,village_02,Mezeporta,catfoodseat40,"1335.2527,1199.0084,22.43195","0.68199837,0,0,0.7313537",MHMonsterSpawnPoint,,624,39910
180201;,village_02,Mezeporta,NPC_32098,"1318.0797,1031.5004,12.753683","0.99965733,0,0,-0.0261769",MHMonsterSpawnPoint,,716,32098
180201;,village_02,Mezeporta,NPC_32097,"1318.1509,1031.4896,14.154387","0.99619466,0,0,0.087156005",MHMonsterSpawnPoint,,715,32097
180201;,village_02,Mezeporta,Npc_SpawnPoint_30100,"1230.3492,1160.2515,26.332695","0.73727733,0,0,-0.67559022",MHMonsterSpawnPoint,,714,30100
180201;,village_02,Mezeporta,MHSpawnPoint4_walkNPC,"1224.4185,1258.7385,24.931349","0.52249843,0,0,0.85264021",MHMonsterSpawnPoint,,652,39907
180201;,village_02,Mezeporta,Npc_SpawnPoint_33313,"1172.6047,1298.0273,35.593655","0.97629601,0,0,0.21643963",MHMonsterSpawnPoint,,713,33313
180201;,village_02,Mezeporta,Npc_SpawnPoint_39006,"1228.3894,1165.0393,26.18898","0.77714592,0,0,-0.62932044",MHMonsterSpawnPoint,,712,39006
180201;,village_02,Mezeporta,Npc_SpawnPoint_33331,"1128.675,1326.6053,35.5937","0.21643965,0,0,-0.97629601",MHMonsterSpawnPoint,,677,33331
180201;,village_02,Mezeporta,Npc_SpawnPoint_34031,"1233.5281,1178.2694,26.018049","-0.095845379,0,0,0.99539626",MHMonsterSpawnPoint,,676,34031
180201;,village_02,Mezeporta,MiaoXiaoJi,"1272.1001,1317.3893,14.158236","0.13917297,0,0,0.99026811",MHMonsterSpawnPoint,,675,33342
180201;,village_02,Mezeporta,Npc_SpawnPoint_30119,"1335.3591,1238.7065,17.12851","0.71933967,0,0,0.69465852",MHMonsterSpawnPoint,,674,30119
180201;,village_02,Mezeporta,Npc_SpawnPoint_32010,"1247.1794,1273.4467,23.536884","-0.25881904,0,0,0.96592581",MHMonsterSpawnPoint,,673,32010
180201;,village_02,Mezeporta,catfoodseat25,"1305.6665,1205.6099,22.494579","0.99254614,0,0,0.12186955",MHMonsterSpawnPoint,,625,39910
180201;,village_02,Mezeporta,Npc_SpawnPoint_34036,"1263.9634,1183.4381,24.611698","0.14780922,0,0,0.98901588",MHMonsterSpawnPoint,,672,34036
180201;,village_02,Mezeporta,MHSpawnPoint5,"1265.8575,1085.2249,34.126812","1,0,0,0",MHMonsterSpawnPoint,,651,39916
180201;,village_02,Mezeporta,Npc_SpawnPoint_39919,"1320.6472,1230.7545,17.015564","0.76040614,0,0,-0.64944786",MHMonsterSpawnPoint,,730,32069
180201;,village_02,Mezeporta,Npc_SpawnPoint_30114,"1236.1704,1267.1412,23.536875","-0.36650127,0,0,0.93041754",MHMonsterSpawnPoint,,671,30114
180201;,village_02,Mezeporta,Npc_SpawnPoint_34037,"1281.2318,1169.0165,24.61401","0.91354543,0,0,0.40673667",MHMonsterSpawnPoint,,670,34037
180201;,village_02,Mezeporta,Npc_SpawnPoint_33326_1,"1303.688,1224.823,21.032936","0.97236997,0,0,0.23344523",MHMonsterSpawnPoint,,669,33326
180201;,village_02,Mezeporta,NPC_32095,"1321.4457,1036.5775,14.154387","0.9925462,0,0,-0.12186907",MHMonsterSpawnPoint,,668,32095
180201;,village_02,Mezeporta,Npc_SpawnPoint_30115,"1238.8098,1156.8657,26.171988","-0.0087263631,0,0,0.99996191",MHMonsterSpawnPoint,,667,30115
180201;,village_02,Mezeporta,Npc_SpawnPoint_39937,"257.70782,605.29816,260.94617","0.89493418,0,0,-0.4461982",MHMonsterSpawnPoint,,666,30173
180201;,village_02,Mezeporta,Npc_SpawnPoint_30136,"1289.0087,1220.2944,21.045895","0.9876883,0,0,-0.15643454",MHMonsterSpawnPoint,,665,30136
180201;,village_02,Mezeporta,catfoodseat28,"1304.3087,1208.5435,22.494614","-0.13052632,0,0,0.99144483",MHMonsterSpawnPoint,,626,39910
180201;,village_02,Mezeporta,Npc_SpawnPoint_34029,"1261.4736,1163.4403,24.611698","0.53729951,0,0,-0.84339154",MHMonsterSpawnPoint,,664,34029
180201;,village_02,Mezeporta,Npc_SpawnPoint_30123,"1278.0684,1162.9709,24.615015","0.84804815,0,0,0.52991921",MHMonsterSpawnPoint,,663,30123
180201;,village_02,Mezeporta,Npc_SpawnPoint_30106,"1315.8315,1268.6346,14.181716","0.64944804,0,0,0.76040596",MHMonsterSpawnPoint,,662,30106
180201;,village_02,Mezeporta,Npc_SpawnPoint_30103,"1207.51,1219.4011,32.297211","0.42261809,0,0,0.90630788",MHMonsterSpawnPoint,,661,30103
180201;,village_02,Mezeporta,Npc_SpawnPoint_32042,"1297.0544,1202.8564,21.739799","0.81411552,0,0,-0.58070296",MHMonsterSpawnPoint,,695,32042
180201;,village_02,Mezeporta,Npc_SpawnPoint_32090,"1299.6566,1199.979,21.896097","0.82903761,0,0,-0.5591929",MHMonsterSpawnPoint,,694,32090
180201;,village_02,Mezeporta,Npc_SpawnPoint_30029,"1241.8988,1251.3722,23.55851","0.83388573,0,0,-0.55193716",MHMonsterSpawnPoint,,691,30029
180201;,village_02,Mezeporta,Npc_SpawnPoint_39942,"1255.5958,1180.6854,24.611698","0.70710665,0,0,-0.70710689",MHMonsterSpawnPoint,,690,30035
180201;,village_02,Mezeporta,MHSpawnPoint3_walkNPC,"1287.9922,1220.6735,21.086582","0.90258527,0,0,0.43051112",MHMonsterSpawnPoint,,650,39906
180201;,village_02,Mezeporta,Npc_SpawnPoint_39939,"1353.8976,1048.9165,13.361554","0.41469336,0,0,0.90996122",MHMonsterSpawnPoint,,689,30165
180201;,village_02,Mezeporta,Npc_SpawnPoint_33327,"1252.392,1229.4193,23.445915","0.78801066,0,0,-0.61566162",MHMonsterSpawnPoint,,688,33327
180201;,village_02,Mezeporta,Npc_SpawnPoint_30104,"1217.536,1225.4761,25.421814","0.8571673,0,0,-0.51503801",MHMonsterSpawnPoint,,687,30104
180201;,village_02,Mezeporta,catfoodseat27,"1308.9525,1206.7832,22.494579","0.98901582,0,0,0.14780967",MHMonsterSpawnPoint,,627,39910
180201;,village_02,Mezeporta,MHSpawnPoint_39913,"1270.9526,1275.9722,32.314682","-0.034899496,0,0,0.99939084",MHMonsterSpawnPoint,,649,39913
180201;,village_02,Mezeporta,Npc_SpawnPoint_32048,"1196.1964,1154.2406,33.802017","0.99984771,0,0,-0.017452309",MHMonsterSpawnPoint,,686,32048
